Date	Time	Acc x	Acc y	Acc z
27/03/2024	14:24:06.973429	72.695312	-96.472656	49.640625
27/03/2024	14:24:06.981448	73.464844	-96.492188	49.582031
27/03/2024	14:24:06.989467	73.121094	-96.429688	49.480469
27/03/2024	14:24:06.997486	72.914062	-96.003906	49.722656
27/03/2024	14:24:07.005505	72.960938	-95.667969	49.707031
27/03/2024	14:24:07.013524	72.421875	-95.949219	49.781250
27/03/2024	14:24:07.021543	72.703125	-96.523438	49.152344
27/03/2024	14:24:07.029562	73.156250	-96.386719	49.207031
27/03/2024	14:24:07.037581	72.968750	-96.511719	49.171875
27/03/2024	14:24:07.045600	73.000000	-96.812500	49.453125
27/03/2024	14:24:07.053619	73.164062	-96.613281	49.238281
27/03/2024	14:24:07.061638	72.257812	-95.882812	49.574219
27/03/2024	14:24:07.069657	72.730469	-96.613281	49.113281
27/03/2024	14:24:07.077676	72.726562	-96.085938	49.417969
27/03/2024	14:24:07.085695	72.695312	-96.105469	49.460938
27/03/2024	14:24:07.093714	73.367188	-96.726562	49.402344
27/03/2024	14:24:07.101733	72.996094	-96.625000	49.210938
27/03/2024	14:24:07.109752	72.671875	-96.425781	49.230469
27/03/2024	14:24:07.117771	73.015625	-96.503906	49.394531
27/03/2024	14:24:07.125790	73.343750	-96.324219	49.652344
27/03/2024	14:24:07.133809	72.710938	-96.554688	49.406250
27/03/2024	14:24:07.141828	73.871094	-97.070312	49.062500
27/03/2024	14:24:07.149847	73.230469	-96.828125	48.976562
27/03/2024	14:24:07.157866	73.132812	-96.351562	49.386719
27/03/2024	14:24:07.165885	73.464844	-96.855469	49.101562
27/03/2024	14:24:07.173904	73.367188	-96.507812	49.343750
27/03/2024	14:24:07.181923	73.007812	-95.871094	49.597656
27/03/2024	14:24:07.189942	74.054688	-96.488281	49.234375
27/03/2024	14:24:07.197961	73.660156	-97.187500	49.105469
27/03/2024	14:24:07.205980	72.539062	-96.519531	49.296875
27/03/2024	14:24:07.213999	72.523438	-96.582031	49.488281
27/03/2024	14:24:07.222018	73.281250	-96.558594	49.269531
27/03/2024	14:24:07.230037	73.394531	-96.265625	49.398438
27/03/2024	14:24:07.238056	73.394531	-96.472656	49.261719
27/03/2024	14:24:07.246075	72.542969	-96.898438	49.261719
27/03/2024	14:24:07.254094	72.816406	-97.031250	49.371094
27/03/2024	14:24:07.262113	72.921875	-96.386719	49.421875
27/03/2024	14:24:07.270132	72.679688	-96.097656	49.789062
27/03/2024	14:24:07.278151	73.589844	-97.093750	49.011719
27/03/2024	14:24:07.286170	73.757812	-96.136719	49.179688
27/03/2024	14:24:07.294189	72.957031	-96.070312	49.218750
27/03/2024	14:24:07.302208	72.562500	-96.351562	49.347656
27/03/2024	14:24:07.310269	73.863281	-96.250000	49.332031
27/03/2024	14:24:07.318288	72.992188	-96.234375	49.218750
27/03/2024	14:24:07.326307	73.394531	-96.328125	49.253906
27/03/2024	14:24:07.334326	73.246094	-96.898438	49.183594
27/03/2024	14:24:07.342345	72.992188	-96.605469	49.316406
27/03/2024	14:24:07.350364	72.398438	-97.015625	49.046875
27/03/2024	14:24:07.358383	73.410156	-96.554688	49.253906
27/03/2024	14:24:07.366402	73.207031	-96.593750	49.062500
27/03/2024	14:24:07.374421	72.613281	-96.300781	49.746094
27/03/2024	14:24:07.382440	73.511719	-96.734375	49.082031
27/03/2024	14:24:07.390459	73.375000	-96.609375	49.109375
27/03/2024	14:24:07.398478	73.328125	-96.550781	49.488281
27/03/2024	14:24:07.406497	72.683594	-96.242188	49.265625
27/03/2024	14:24:07.414516	73.105469	-95.789062	49.511719
27/03/2024	14:24:07.422535	73.355469	-96.113281	49.292969
27/03/2024	14:24:07.430554	73.734375	-97.175781	49.125000
27/03/2024	14:24:07.438573	73.910156	-96.761719	49.121094
27/03/2024	14:24:07.446592	73.164062	-97.054688	49.187500
27/03/2024	14:24:07.454611	72.582031	-96.308594	49.542969
27/03/2024	14:24:07.462630	73.460938	-95.714844	49.562500
27/03/2024	14:24:07.470649	73.285156	-95.871094	49.601562
27/03/2024	14:24:07.478668	73.078125	-97.136719	48.820312
27/03/2024	14:24:07.486687	72.468750	-96.402344	49.023438
27/03/2024	14:24:07.494706	72.796875	-96.554688	49.250000
27/03/2024	14:24:07.502725	73.468750	-96.503906	49.324219
27/03/2024	14:24:07.510744	73.523438	-96.699219	49.179688
27/03/2024	14:24:07.518763	73.261719	-96.406250	49.050781
27/03/2024	14:24:07.526782	73.519531	-96.250000	49.328125
27/03/2024	14:24:07.534801	73.957031	-96.632812	49.445312
27/03/2024	14:24:07.542820	73.039062	-96.589844	49.386719
27/03/2024	14:24:07.550839	73.144531	-96.113281	49.519531
27/03/2024	14:24:07.558858	72.832031	-95.480469	49.671875
27/03/2024	14:24:07.566877	73.625000	-96.308594	49.187500
27/03/2024	14:24:07.574896	73.464844	-96.773438	49.191406
27/03/2024	14:24:07.582915	72.859375	-97.054688	49.117188
27/03/2024	14:24:07.590934	73.246094	-96.535156	49.273438
27/03/2024	14:24:07.598953	73.937500	-96.714844	49.199219
27/03/2024	14:24:07.606972	73.402344	-96.554688	49.359375
27/03/2024	14:24:07.614991	73.007812	-96.683594	49.355469
27/03/2024	14:24:07.623010	72.777344	-96.683594	49.472656
27/03/2024	14:24:07.631029	72.585938	-96.980469	49.214844
27/03/2024	14:24:07.639048	72.929688	-96.488281	49.464844
27/03/2024	14:24:07.647067	72.937500	-96.820312	49.238281
27/03/2024	14:24:07.655086	73.468750	-96.535156	49.453125
27/03/2024	14:24:07.663105	73.046875	-96.796875	49.550781
27/03/2024	14:24:07.671124	73.265625	-96.039062	49.468750
27/03/2024	14:24:07.679143	73.781250	-96.382812	49.144531
27/03/2024	14:24:07.687162	72.945312	-96.335938	49.398438
27/03/2024	14:24:07.695181	73.367188	-96.085938	49.488281
27/03/2024	14:24:07.703200	72.511719	-96.625000	49.066406
27/03/2024	14:24:07.711219	73.214844	-96.589844	49.296875
27/03/2024	14:24:07.719238	72.617188	-96.707031	49.179688
27/03/2024	14:24:07.727257	73.093750	-96.335938	49.203125
27/03/2024	14:24:07.735276	72.500000	-96.457031	49.085938
27/03/2024	14:24:07.743295	72.570312	-96.480469	49.515625
27/03/2024	14:24:07.751314	72.578125	-96.687500	49.347656
27/03/2024	14:24:07.759333	72.617188	-96.761719	49.105469
27/03/2024	14:24:07.767352	72.121094	-96.574219	49.160156
