Date	Time	Acc x	Acc y	Acc z
30/04/2024	19:57:16.005960	-0.006836	0.014207	1.002906
30/04/2024	19:57:16.013937	-0.006875	0.014199	1.003625
30/04/2024	19:57:16.021914	-0.006852	0.014129	1.003516
30/04/2024	19:57:16.029891	-0.006820	0.014172	1.003578
30/04/2024	19:57:16.037868	-0.006906	0.014344	1.003227
30/04/2024	19:57:16.045845	-0.006945	0.014270	1.003715
30/04/2024	19:57:16.053822	-0.006781	0.014391	1.003051
30/04/2024	19:57:16.061799	-0.006730	0.014141	1.003363
30/04/2024	19:57:16.069776	-0.006789	0.014121	1.003164
30/04/2024	19:57:16.077753	-0.006844	0.014285	1.003562
30/04/2024	19:57:16.085730	-0.006867	0.014145	1.003375
30/04/2024	19:57:16.093707	-0.007055	0.013957	1.003594
30/04/2024	19:57:16.101684	-0.006914	0.014234	1.003023
30/04/2024	19:57:16.109661	-0.006848	0.014281	1.003535
30/04/2024	19:57:16.117638	-0.006773	0.014172	1.003137
30/04/2024	19:57:16.125615	-0.006816	0.014176	1.003543
30/04/2024	19:57:16.133592	-0.006816	0.014332	1.003238
30/04/2024	19:57:16.141569	-0.006926	0.014176	1.003906
30/04/2024	19:57:16.149546	-0.006766	0.014168	1.003191
30/04/2024	19:57:16.157523	-0.006848	0.014172	1.003520
30/04/2024	19:57:16.165500	-0.006785	0.014156	1.003488
30/04/2024	19:57:16.173477	-0.006992	0.013980	1.003418
30/04/2024	19:57:16.181454	-0.006824	0.014184	1.003250
30/04/2024	19:57:16.189431	-0.007020	0.014180	1.003980
30/04/2024	19:57:16.197408	-0.006820	0.014125	1.003660
30/04/2024	19:57:16.205385	-0.006887	0.014039	1.003508
30/04/2024	19:57:16.213362	-0.006977	0.014129	1.003332
30/04/2024	19:57:16.221339	-0.006832	0.013996	1.003426
30/04/2024	19:57:16.229316	-0.006742	0.014063	1.003168
30/04/2024	19:57:16.237293	-0.006988	0.013867	1.003930
30/04/2024	19:57:16.245270	-0.007004	0.014238	1.003086
30/04/2024	19:57:16.253247	-0.006910	0.014180	1.003523
30/04/2024	19:57:16.261224	-0.006879	0.014035	1.003305
30/04/2024	19:57:16.269201	-0.007012	0.014199	1.003594
30/04/2024	19:57:16.277178	-0.006996	0.014219	1.003422
30/04/2024	19:57:16.285155	-0.006945	0.014152	1.003516
30/04/2024	19:57:16.293132	-0.006910	0.014094	1.003293
30/04/2024	19:57:16.301109	-0.006859	0.014250	1.003508
30/04/2024	19:57:16.309086	-0.006750	0.014195	1.003277
30/04/2024	19:57:16.317063	-0.006875	0.013988	1.003410
30/04/2024	19:57:16.325040	-0.007039	0.014316	1.003293
30/04/2024	19:57:16.333017	-0.006984	0.014324	1.003840
30/04/2024	19:57:16.340994	-0.006844	0.014102	1.003328
30/04/2024	19:57:16.348971	-0.006895	0.014129	1.003043
30/04/2024	19:57:16.356948	-0.007000	0.014102	1.003313
30/04/2024	19:57:16.364925	-0.007008	0.014270	1.003289
30/04/2024	19:57:16.372902	-0.006930	0.014316	1.003305
30/04/2024	19:57:16.380879	-0.006855	0.014258	1.003633
30/04/2024	19:57:16.388856	-0.006863	0.014297	1.003395
30/04/2024	19:57:16.396833	-0.006957	0.014145	1.003387
30/04/2024	19:57:16.404810	-0.007043	0.014090	1.003277
30/04/2024	19:57:16.412787	-0.006918	0.014027	1.003465
30/04/2024	19:57:16.420764	-0.006805	0.014172	1.003344
30/04/2024	19:57:16.428741	-0.006770	0.014164	1.003406
30/04/2024	19:57:16.436718	-0.006809	0.014137	1.003453
30/04/2024	19:57:16.444695	-0.006875	0.014305	1.003406
30/04/2024	19:57:16.452672	-0.006844	0.014176	1.003359
30/04/2024	19:57:16.460649	-0.006938	0.014074	1.003273
30/04/2024	19:57:16.468626	-0.006738	0.014137	1.003465
30/04/2024	19:57:16.476603	-0.006875	0.014102	1.003375
30/04/2024	19:57:16.484580	-0.006871	0.014066	1.003613
30/04/2024	19:57:16.492557	-0.007027	0.014148	1.003547
30/04/2024	19:57:16.500534	-0.006965	0.014156	1.003328
30/04/2024	19:57:16.508511	-0.006793	0.014137	1.003633
30/04/2024	19:57:16.516488	-0.006797	0.014109	1.003449
30/04/2024	19:57:16.524465	-0.006863	0.014129	1.003246
30/04/2024	19:57:16.532442	-0.007008	0.014055	1.003492
30/04/2024	19:57:16.540427	-0.006973	0.013961	1.003238
30/04/2024	19:57:16.548404	-0.007008	0.013953	1.003703
30/04/2024	19:57:16.556381	-0.007051	0.014125	1.003520
30/04/2024	19:57:16.564358	-0.006824	0.014156	1.003742
30/04/2024	19:57:16.572335	-0.006820	0.014051	1.003586
30/04/2024	19:57:16.580312	-0.006898	0.013938	1.003797
30/04/2024	19:57:16.588289	-0.006844	0.014086	1.003336
30/04/2024	19:57:16.596266	-0.006910	0.014004	1.003812
30/04/2024	19:57:16.604243	-0.007082	0.013977	1.003816
30/04/2024	19:57:16.612220	-0.007203	0.014211	1.003855
30/04/2024	19:57:16.620197	-0.006906	0.014121	1.003527
30/04/2024	19:57:16.628174	-0.006902	0.014035	1.003383
30/04/2024	19:57:16.636151	-0.006910	0.014191	1.002547
30/04/2024	19:57:16.644128	-0.006770	0.014332	1.003488
30/04/2024	19:57:16.652105	-0.006805	0.014227	1.003363
30/04/2024	19:57:16.660082	-0.006777	0.014000	1.003828
30/04/2024	19:57:16.668059	-0.006934	0.014078	1.002957
30/04/2024	19:57:16.676036	-0.007051	0.014066	1.003211
30/04/2024	19:57:16.684013	-0.006809	0.014070	1.002902
30/04/2024	19:57:16.691990	-0.006789	0.013973	1.003445
30/04/2024	19:57:16.699967	-0.006836	0.014270	1.003586
30/04/2024	19:57:16.707944	-0.006930	0.014195	1.003684
30/04/2024	19:57:16.715921	-0.006891	0.014320	1.003313
30/04/2024	19:57:16.723898	-0.007039	0.014160	1.003633
30/04/2024	19:57:16.731875	-0.007059	0.014270	1.003113
30/04/2024	19:57:16.739852	-0.007059	0.014020	1.003133
30/04/2024	19:57:16.747829	-0.006863	0.014254	1.003262
30/04/2024	19:57:16.755806	-0.006805	0.014262	1.004559
30/04/2024	19:57:16.763783	-0.006793	0.014227	1.003879
30/04/2024	19:57:16.771760	-0.006934	0.014156	1.003504
30/04/2024	19:57:16.779737	-0.006871	0.014141	1.002438
30/04/2024	19:57:16.787714	-0.006914	0.014086	1.003313
30/04/2024	19:57:16.795691	-0.007035	0.014063	1.003926
30/04/2024	19:57:16.803668	-0.006723	0.014098	1.003762
30/04/2024	19:57:16.811645	-0.006793	0.014289	1.003176
30/04/2024	19:57:16.819622	-0.006832	0.013984	1.003863
30/04/2024	19:57:16.827599	-0.007016	0.014004	1.003656
30/04/2024	19:57:16.835576	-0.007012	0.013957	1.003867
30/04/2024	19:57:16.843553	-0.006723	0.014184	1.003172
30/04/2024	19:57:16.851530	-0.006871	0.014125	1.003391
30/04/2024	19:57:16.859507	-0.006941	0.014066	1.003809
30/04/2024	19:57:16.867484	-0.007051	0.014121	1.004434
30/04/2024	19:57:16.875461	-0.006867	0.014039	1.003207
30/04/2024	19:57:16.883438	-0.006824	0.013980	1.003113
30/04/2024	19:57:16.891415	-0.006961	0.014059	1.003191
30/04/2024	19:57:16.899392	-0.007000	0.014027	1.003980
30/04/2024	19:57:16.907369	-0.006824	0.014098	1.003492
30/04/2024	19:57:16.915346	-0.006836	0.014012	1.003320
30/04/2024	19:57:16.923323	-0.006875	0.014156	1.003332
30/04/2024	19:57:16.931300	-0.006824	0.013953	1.003570
30/04/2024	19:57:16.939277	-0.006984	0.014035	1.003602
30/04/2024	19:57:16.947254	-0.006980	0.014117	1.003633
30/04/2024	19:57:16.955231	-0.006816	0.014215	1.003230
30/04/2024	19:57:16.963208	-0.006934	0.014289	1.003469
30/04/2024	19:57:16.971185	-0.006902	0.014230	1.003437
30/04/2024	19:57:16.979162	-0.007082	0.014363	1.003355
30/04/2024	19:57:16.987139	-0.006855	0.014129	1.003184
30/04/2024	19:57:16.995116	-0.007043	0.014074	1.003402
30/04/2024	19:57:17.003093	-0.007066	0.014168	1.003590
30/04/2024	19:57:17.011070	-0.006973	0.014086	1.003723
30/04/2024	19:57:17.019047	-0.006801	0.014113	1.003254
30/04/2024	19:57:17.027024	-0.006922	0.014172	1.003094
30/04/2024	19:57:17.035001	-0.006945	0.014223	1.003270
30/04/2024	19:57:17.042978	-0.007070	0.014227	1.003590
30/04/2024	19:57:17.050955	-0.007109	0.014371	1.003539
30/04/2024	19:57:17.058932	-0.006973	0.014160	1.003531
30/04/2024	19:57:17.066909	-0.006926	0.014191	1.003551
30/04/2024	19:57:17.074886	-0.006805	0.013953	1.003195
30/04/2024	19:57:17.082863	-0.006828	0.014008	1.003527
30/04/2024	19:57:17.090840	-0.006941	0.014109	1.003488
30/04/2024	19:57:17.098817	-0.006941	0.014230	1.003402
30/04/2024	19:57:17.106794	-0.006969	0.014129	1.003449
30/04/2024	19:57:17.114771	-0.007074	0.014113	1.003641
30/04/2024	19:57:17.122748	-0.006973	0.014227	1.003363
30/04/2024	19:57:17.130725	-0.006848	0.014070	1.003238
30/04/2024	19:57:17.138702	-0.006727	0.014023	1.003418
30/04/2024	19:57:17.146679	-0.006684	0.014145	1.003492
30/04/2024	19:57:17.154656	-0.006723	0.014141	1.003387
30/04/2024	19:57:17.162633	-0.006781	0.014273	1.003672
30/04/2024	19:57:17.170610	-0.006918	0.014203	1.003328
30/04/2024	19:57:17.178587	-0.006949	0.014020	1.003375
30/04/2024	19:57:17.186564	-0.006891	0.013973	1.003137
30/04/2024	19:57:17.194541	-0.007004	0.014070	1.003516
30/04/2024	19:57:17.202518	-0.006953	0.014180	1.003738
30/04/2024	19:57:17.210495	-0.006809	0.014195	1.003766
30/04/2024	19:57:17.218472	-0.006891	0.014191	1.003313
30/04/2024	19:57:17.226449	-0.007059	0.014297	1.003629
30/04/2024	19:57:17.234426	-0.007023	0.014137	1.003141
30/04/2024	19:57:17.242403	-0.006918	0.014102	1.003512
30/04/2024	19:57:17.250380	-0.006945	0.014066	1.003648
30/04/2024	19:57:17.258357	-0.006922	0.013973	1.003855
30/04/2024	19:57:17.266334	-0.006785	0.014215	1.003352
30/04/2024	19:57:17.274311	-0.006699	0.014023	1.003285
30/04/2024	19:57:17.282288	-0.007023	0.014152	1.003246
30/04/2024	19:57:17.290265	-0.007012	0.013980	1.003523
30/04/2024	19:57:17.298242	-0.006887	0.014156	1.003375
30/04/2024	19:57:17.306219	-0.006766	0.014129	1.004164
30/04/2024	19:57:17.314196	-0.006902	0.014270	1.003301
30/04/2024	19:57:17.322173	-0.006926	0.014199	1.003406
30/04/2024	19:57:17.330150	-0.007023	0.014219	1.003148
30/04/2024	19:57:17.338127	-0.006852	0.014195	1.003367
30/04/2024	19:57:17.346104	-0.006906	0.014500	1.003270
30/04/2024	19:57:17.354081	-0.006926	0.014406	1.003941
30/04/2024	19:57:17.362058	-0.006648	0.014219	1.003297
30/04/2024	19:57:17.370035	-0.006699	0.014160	1.003398
30/04/2024	19:57:17.378012	-0.006992	0.014219	1.003187
30/04/2024	19:57:17.385989	-0.006965	0.014105	1.003453
30/04/2024	19:57:17.393966	-0.007000	0.014219	1.003168
30/04/2024	19:57:17.401943	-0.006895	0.014168	1.003535
30/04/2024	19:57:17.409920	-0.006684	0.014258	1.003336
30/04/2024	19:57:17.417897	-0.006820	0.014090	1.003793
30/04/2024	19:57:17.425874	-0.006992	0.014070	1.003734
30/04/2024	19:57:17.433851	-0.006930	0.014156	1.003500
30/04/2024	19:57:17.441828	-0.006797	0.014156	1.003270
30/04/2024	19:57:17.449805	-0.006965	0.014063	1.003711
30/04/2024	19:57:17.457782	-0.007023	0.014203	1.003461
30/04/2024	19:57:17.465759	-0.007008	0.014168	1.003926
30/04/2024	19:57:17.473736	-0.006738	0.014090	1.003266
30/04/2024	19:57:17.481713	-0.006980	0.013930	1.003305
30/04/2024	19:57:17.489690	-0.006918	0.014141	1.003105
30/04/2024	19:57:17.497667	-0.006887	0.014074	1.003953
30/04/2024	19:57:17.505644	-0.006949	0.013883	1.003676
30/04/2024	19:57:17.513621	-0.006988	0.013996	1.003762
30/04/2024	19:57:17.521598	-0.006809	0.014066	1.003309
30/04/2024	19:57:17.529575	-0.007008	0.014059	1.003496
30/04/2024	19:57:17.537577	-0.006895	0.014035	1.002840
30/04/2024	19:57:17.545554	-0.006898	0.014094	1.003641
30/04/2024	19:57:17.553531	-0.006922	0.014191	1.003543
30/04/2024	19:57:17.561508	-0.006898	0.014000	1.003719
30/04/2024	19:57:17.569485	-0.007027	0.014004	1.003832
30/04/2024	19:57:17.577462	-0.007043	0.014105	1.003523
30/04/2024	19:57:17.585439	-0.006859	0.014043	1.002988
30/04/2024	19:57:17.593416	-0.006801	0.014211	1.003746
30/04/2024	19:57:17.601393	-0.006867	0.014371	1.003723
30/04/2024	19:57:17.609370	-0.006832	0.014211	1.003969
30/04/2024	19:57:17.617347	-0.006762	0.014180	1.003199
30/04/2024	19:57:17.625324	-0.007105	0.014137	1.003523
30/04/2024	19:57:17.633301	-0.007031	0.014082	1.003242
30/04/2024	19:57:17.641278	-0.006863	0.014066	1.003250
30/04/2024	19:57:17.649255	-0.006687	0.014102	1.003191
30/04/2024	19:57:17.657232	-0.006742	0.014246	1.003656
30/04/2024	19:57:17.665209	-0.006949	0.014328	1.003883
30/04/2024	19:57:17.673186	-0.006891	0.014113	1.003844
30/04/2024	19:57:17.681163	-0.006965	0.014199	1.002898
30/04/2024	19:57:17.689140	-0.007113	0.014305	1.003031
30/04/2024	19:57:17.697117	-0.007023	0.014242	1.003727
30/04/2024	19:57:17.705094	-0.006855	0.014281	1.003773
30/04/2024	19:57:17.713071	-0.006562	0.014336	1.003441
30/04/2024	19:57:17.721048	-0.006871	0.014246	1.002969
30/04/2024	19:57:17.729025	-0.006922	0.013996	1.003355
30/04/2024	19:57:17.737002	-0.007059	0.014031	1.003937
30/04/2024	19:57:17.744979	-0.006996	0.014141	1.003664
30/04/2024	19:57:17.752956	-0.006687	0.014309	1.003051
30/04/2024	19:57:17.760933	-0.006805	0.014191	1.003426
30/04/2024	19:57:17.768910	-0.006973	0.014105	1.003766
30/04/2024	19:57:17.776887	-0.006953	0.014305	1.003531
30/04/2024	19:57:17.784864	-0.006926	0.014133	1.002914
30/04/2024	19:57:17.792841	-0.006762	0.014219	1.003246
30/04/2024	19:57:17.800818	-0.006859	0.014238	1.003730
30/04/2024	19:57:17.808795	-0.006883	0.014191	1.004055
30/04/2024	19:57:17.816772	-0.006938	0.014020	1.003203
30/04/2024	19:57:17.824749	-0.006840	0.014121	1.003160
30/04/2024	19:57:17.832726	-0.006832	0.014141	1.003305
30/04/2024	19:57:17.840703	-0.006914	0.014016	1.003887
30/04/2024	19:57:17.848680	-0.007188	0.014156	1.003766
30/04/2024	19:57:17.856657	-0.007059	0.014059	1.003672
30/04/2024	19:57:17.864634	-0.006914	0.013898	1.003402
30/04/2024	19:57:17.872611	-0.006871	0.014008	1.003590
30/04/2024	19:57:17.880588	-0.006754	0.014000	1.003230
30/04/2024	19:57:17.888565	-0.006824	0.014203	1.003652
30/04/2024	19:57:17.896542	-0.006859	0.014098	1.003410
30/04/2024	19:57:17.904519	-0.007199	0.013996	1.003711
30/04/2024	19:57:17.912496	-0.007098	0.014035	1.003742
30/04/2024	19:57:17.920473	-0.007043	0.014141	1.003617
30/04/2024	19:57:17.928450	-0.006840	0.014129	1.003293
30/04/2024	19:57:17.936427	-0.006809	0.014105	1.003824
30/04/2024	19:57:17.944404	-0.006687	0.014168	1.003414
30/04/2024	19:57:17.952381	-0.006836	0.014125	1.003902
30/04/2024	19:57:17.960358	-0.007012	0.013883	1.003430
30/04/2024	19:57:17.968335	-0.006934	0.014039	1.003293
30/04/2024	19:57:17.976312	-0.007008	0.014340	1.003297
30/04/2024	19:57:17.984289	-0.006922	0.014180	1.003719
30/04/2024	19:57:17.992266	-0.006812	0.014098	1.003227
30/04/2024	19:57:18.000243	-0.006840	0.014301	1.003582
30/04/2024	19:57:18.008220	-0.006852	0.014188	1.003664
30/04/2024	19:57:18.016197	-0.006883	0.014082	1.003547
30/04/2024	19:57:18.024174	-0.006883	0.014074	1.002934
30/04/2024	19:57:18.032151	-0.006828	0.014160	1.003543
30/04/2024	19:57:18.040128	-0.006715	0.014168	1.003238
30/04/2024	19:57:18.048105	-0.006980	0.014180	1.003496
30/04/2024	19:57:18.056082	-0.006793	0.014277	1.003430
30/04/2024	19:57:18.064059	-0.006844	0.014184	1.003418
30/04/2024	19:57:18.072036	-0.006957	0.014180	1.003152
30/04/2024	19:57:18.080013	-0.006934	0.014141	1.003953
30/04/2024	19:57:18.087990	-0.006871	0.014348	1.003437
30/04/2024	19:57:18.095967	-0.006887	0.014141	1.003488
30/04/2024	19:57:18.103944	-0.006934	0.014105	1.003289
30/04/2024	19:57:18.111921	-0.006812	0.014094	1.003289
30/04/2024	19:57:18.119898	-0.006855	0.014129	1.003125
30/04/2024	19:57:18.127875	-0.006906	0.013969	1.003398
30/04/2024	19:57:18.135852	-0.007219	0.014043	1.003379
30/04/2024	19:57:18.143829	-0.007023	0.014176	1.003820
30/04/2024	19:57:18.151806	-0.006711	0.014137	1.003437
30/04/2024	19:57:18.159783	-0.006898	0.013934	1.003344
30/04/2024	19:57:18.167760	-0.006812	0.014031	1.003031
30/04/2024	19:57:18.175737	-0.006715	0.014078	1.003414
30/04/2024	19:57:18.183714	-0.006832	0.014063	1.003172
30/04/2024	19:57:18.191691	-0.006941	0.014309	1.003535
30/04/2024	19:57:18.199668	-0.007035	0.014176	1.003617
30/04/2024	19:57:18.207645	-0.007039	0.014078	1.003078
30/04/2024	19:57:18.215622	-0.007082	0.013965	1.003246
30/04/2024	19:57:18.223599	-0.007008	0.014051	1.003594
30/04/2024	19:57:18.231576	-0.006980	0.014043	1.003437
30/04/2024	19:57:18.239553	-0.006898	0.014090	1.003543
30/04/2024	19:57:18.247530	-0.007039	0.014273	1.003594
30/04/2024	19:57:18.255507	-0.007121	0.014227	1.003898
30/04/2024	19:57:18.263484	-0.006875	0.014090	1.003473
30/04/2024	19:57:18.271461	-0.006926	0.014078	1.003426
30/04/2024	19:57:18.279438	-0.006930	0.014129	1.003598
30/04/2024	19:57:18.287415	-0.006789	0.014082	1.003535
30/04/2024	19:57:18.295392	-0.006684	0.014020	1.003570
30/04/2024	19:57:18.303369	-0.006906	0.013902	1.003828
30/04/2024	19:57:18.311346	-0.006801	0.014191	1.003066
30/04/2024	19:57:18.319323	-0.007094	0.014285	1.003309
30/04/2024	19:57:18.327300	-0.006988	0.014125	1.003770
30/04/2024	19:57:18.335277	-0.007129	0.014223	1.003543
30/04/2024	19:57:18.343254	-0.006711	0.014320	1.003500
30/04/2024	19:57:18.351231	-0.006582	0.014191	1.003043
30/04/2024	19:57:18.359208	-0.006773	0.014242	1.003426
30/04/2024	19:57:18.367185	-0.006961	0.014137	1.003617
30/04/2024	19:57:18.375162	-0.006848	0.014059	1.003539
30/04/2024	19:57:18.383139	-0.006840	0.014102	1.002965
30/04/2024	19:57:18.391116	-0.006719	0.014285	1.003316
30/04/2024	19:57:18.399093	-0.006746	0.014074	1.003605
30/04/2024	19:57:18.407070	-0.006910	0.014137	1.003727
30/04/2024	19:57:18.415047	-0.006910	0.014102	1.003137
30/04/2024	19:57:18.423024	-0.006875	0.014184	1.003027
30/04/2024	19:57:18.431001	-0.006988	0.014293	1.003156
30/04/2024	19:57:18.438978	-0.007039	0.014152	1.004105
30/04/2024	19:57:18.446955	-0.006801	0.014219	1.003652
30/04/2024	19:57:18.454932	-0.006617	0.014191	1.003273
30/04/2024	19:57:18.462909	-0.006746	0.014195	1.003020
30/04/2024	19:57:18.470886	-0.006855	0.014227	1.003777
30/04/2024	19:57:18.478863	-0.006766	0.014391	1.003676
30/04/2024	19:57:18.486840	-0.006727	0.014156	1.003445
30/04/2024	19:57:18.494817	-0.006793	0.014168	1.003242
30/04/2024	19:57:18.502794	-0.007086	0.014215	1.003664
30/04/2024	19:57:18.510771	-0.006785	0.014219	1.003656
30/04/2024	19:57:18.518748	-0.006789	0.014121	1.003641
30/04/2024	19:57:18.526725	-0.006652	0.014148	1.003273
30/04/2024	19:57:18.534710	-0.006848	0.014133	1.003469
30/04/2024	19:57:18.542687	-0.006875	0.014148	1.004059
30/04/2024	19:57:18.550664	-0.006957	0.014141	1.003840
30/04/2024	19:57:18.558641	-0.006883	0.014039	1.002820
30/04/2024	19:57:18.566618	-0.007055	0.013930	1.003480
30/04/2024	19:57:18.574595	-0.006953	0.014066	1.003254
30/04/2024	19:57:18.582572	-0.006980	0.014043	1.003754
30/04/2024	19:57:18.590549	-0.006859	0.014012	1.003543
30/04/2024	19:57:18.598526	-0.006836	0.014059	1.003320
30/04/2024	19:57:18.606503	-0.006918	0.014109	1.003234
30/04/2024	19:57:18.614480	-0.006977	0.014082	1.003793
30/04/2024	19:57:18.622457	-0.006711	0.014355	1.003316
30/04/2024	19:57:18.630434	-0.006852	0.014035	1.003625
30/04/2024	19:57:18.638411	-0.006930	0.014227	1.003605
30/04/2024	19:57:18.646388	-0.007039	0.014211	1.003609
30/04/2024	19:57:18.654365	-0.006973	0.014133	1.003168
30/04/2024	19:57:18.662342	-0.006977	0.014172	1.003480
30/04/2024	19:57:18.670319	-0.007004	0.014215	1.003031
30/04/2024	19:57:18.678296	-0.006980	0.014035	1.003422
30/04/2024	19:57:18.686273	-0.006734	0.014047	1.003418
30/04/2024	19:57:18.694250	-0.006707	0.014211	1.003711
30/04/2024	19:57:18.702227	-0.006887	0.014133	1.002969
30/04/2024	19:57:18.710204	-0.006988	0.014102	1.003727
30/04/2024	19:57:18.718181	-0.006797	0.014211	1.003316
30/04/2024	19:57:18.726158	-0.006883	0.014191	1.003215
30/04/2024	19:57:18.734135	-0.006859	0.014305	1.003480
30/04/2024	19:57:18.742112	-0.006797	0.014207	1.003867
30/04/2024	19:57:18.750089	-0.006957	0.014012	1.003250
30/04/2024	19:57:18.758066	-0.007055	0.013852	1.003520
30/04/2024	19:57:18.766043	-0.006934	0.014207	1.002926
30/04/2024	19:57:18.774020	-0.006926	0.014043	1.003254
30/04/2024	19:57:18.781997	-0.006980	0.014281	1.003684
30/04/2024	19:57:18.789974	-0.006930	0.014176	1.004156
30/04/2024	19:57:18.797951	-0.006922	0.014230	1.003734
30/04/2024	19:57:18.805928	-0.007043	0.014125	1.003797
30/04/2024	19:57:18.813905	-0.006973	0.014238	1.003277
30/04/2024	19:57:18.821882	-0.007016	0.014109	1.003484
30/04/2024	19:57:18.829859	-0.006844	0.014098	1.003500
30/04/2024	19:57:18.837836	-0.006758	0.014105	1.003488
30/04/2024	19:57:18.845813	-0.006781	0.014270	1.003418
30/04/2024	19:57:18.853790	-0.006922	0.014270	1.003945
30/04/2024	19:57:18.861767	-0.006836	0.014340	1.002840
30/04/2024	19:57:18.869744	-0.007031	0.014176	1.002980
30/04/2024	19:57:18.877721	-0.006844	0.014234	1.003395
30/04/2024	19:57:18.885698	-0.006809	0.014207	1.003527
30/04/2024	19:57:18.893675	-0.006570	0.014184	1.003570
30/04/2024	19:57:18.901652	-0.006652	0.014109	1.003555
30/04/2024	19:57:18.909629	-0.006703	0.014324	1.003211
30/04/2024	19:57:18.917606	-0.006992	0.014227	1.003660
30/04/2024	19:57:18.925583	-0.007027	0.014074	1.003715
30/04/2024	19:57:18.933560	-0.006863	0.014102	1.003410
30/04/2024	19:57:18.941537	-0.006656	0.014117	1.003141
30/04/2024	19:57:18.949514	-0.006801	0.014203	1.003863
30/04/2024	19:57:18.957491	-0.006832	0.014352	1.004145
30/04/2024	19:57:18.965468	-0.007023	0.014289	1.003559
30/04/2024	19:57:18.973445	-0.006887	0.014215	1.003191
30/04/2024	19:57:18.981422	-0.007035	0.014004	1.003230
30/04/2024	19:57:18.989399	-0.006996	0.014113	1.003422
30/04/2024	19:57:18.997376	-0.006867	0.013992	1.003270
30/04/2024	19:57:19.005353	-0.006730	0.014016	1.003277
30/04/2024	19:57:19.013330	-0.006914	0.014121	1.003297
30/04/2024	19:57:19.021307	-0.006922	0.014102	1.003805
30/04/2024	19:57:19.029284	-0.006906	0.014051	1.003566
30/04/2024	19:57:19.037261	-0.007004	0.014113	1.003230
30/04/2024	19:57:19.045238	-0.007094	0.014152	1.003305
30/04/2024	19:57:19.053215	-0.006887	0.014129	1.003629
30/04/2024	19:57:19.061192	-0.006895	0.013984	1.003430
30/04/2024	19:57:19.069169	-0.006922	0.014156	1.003445
30/04/2024	19:57:19.077146	-0.007000	0.014191	1.003273
30/04/2024	19:57:19.085123	-0.006801	0.014164	1.003289
30/04/2024	19:57:19.093100	-0.007066	0.013965	1.003785
30/04/2024	19:57:19.101077	-0.007027	0.014078	1.003930
30/04/2024	19:57:19.109054	-0.006934	0.013984	1.003230
30/04/2024	19:57:19.117031	-0.006828	0.013969	1.003520
30/04/2024	19:57:19.125008	-0.007020	0.014086	1.003586
30/04/2024	19:57:19.132985	-0.006941	0.014238	1.003836
30/04/2024	19:57:19.140962	-0.006844	0.014176	1.003387
30/04/2024	19:57:19.148939	-0.006980	0.014070	1.003484
30/04/2024	19:57:19.156916	-0.006945	0.014191	1.003195
30/04/2024	19:57:19.164893	-0.007051	0.014281	1.003574
30/04/2024	19:57:19.172870	-0.007023	0.014129	1.003199
30/04/2024	19:57:19.180847	-0.006918	0.014129	1.003453
30/04/2024	19:57:19.188824	-0.006801	0.014340	1.003242
30/04/2024	19:57:19.196801	-0.006781	0.014301	1.003758
30/04/2024	19:57:19.204778	-0.006687	0.014398	1.003039
30/04/2024	19:57:19.212755	-0.006953	0.014152	1.003887
30/04/2024	19:57:19.220732	-0.006953	0.014266	1.003664
30/04/2024	19:57:19.228709	-0.006770	0.013977	1.003578
30/04/2024	19:57:19.236686	-0.006687	0.013949	1.003465
30/04/2024	19:57:19.244663	-0.006848	0.014086	1.003527
30/04/2024	19:57:19.252640	-0.006758	0.014332	1.003160
30/04/2024	19:57:19.260617	-0.006805	0.014254	1.003555
30/04/2024	19:57:19.268594	-0.006977	0.014434	1.003492
30/04/2024	19:57:19.276571	-0.006871	0.014461	1.003605
30/04/2024	19:57:19.284548	-0.006762	0.014340	1.003129
30/04/2024	19:57:19.292525	-0.006844	0.014242	1.003316
30/04/2024	19:57:19.300502	-0.006965	0.014254	1.003426
30/04/2024	19:57:19.308479	-0.007027	0.014234	1.003508
30/04/2024	19:57:19.316456	-0.006934	0.014184	1.003539
30/04/2024	19:57:19.324433	-0.007074	0.014316	1.003586
30/04/2024	19:57:19.332410	-0.006812	0.014293	1.003008
30/04/2024	19:57:19.340387	-0.006789	0.014039	1.003543
30/04/2024	19:57:19.348364	-0.006980	0.014172	1.003414
30/04/2024	19:57:19.356341	-0.007113	0.014090	1.003715
30/04/2024	19:57:19.364318	-0.006898	0.014059	1.003668
30/04/2024	19:57:19.372295	-0.006867	0.014047	1.003496
30/04/2024	19:57:19.380272	-0.006719	0.014184	1.002824
30/04/2024	19:57:19.388249	-0.006824	0.014227	1.003629
30/04/2024	19:57:19.396226	-0.006902	0.014238	1.003449
30/04/2024	19:57:19.404203	-0.007047	0.014082	1.003820
30/04/2024	19:57:19.412180	-0.006996	0.013930	1.003250
30/04/2024	19:57:19.420157	-0.006945	0.014008	1.003191
30/04/2024	19:57:19.428134	-0.006777	0.014008	1.002965
30/04/2024	19:57:19.436111	-0.007098	0.013973	1.003656
30/04/2024	19:57:19.444088	-0.006977	0.014000	1.003348
30/04/2024	19:57:19.452065	-0.007039	0.014090	1.003754
30/04/2024	19:57:19.460042	-0.006754	0.014188	1.003867
30/04/2024	19:57:19.468019	-0.006672	0.013953	1.003828
30/04/2024	19:57:19.475996	-0.006840	0.014074	1.003203
